humanGene	macaqueGene	marmosetGene	mouseGene	humanOrthNum	macaqueOrthNum	marmosetOrthNum	 mouseOrthNum
DHX9	DHX9	DHX9	Dhx9	1	1	1	1
DIABLO	DIABLO	DIABLO	Diablo	1	1	1	1
DIAPH1	DIAPH1	DIAPH1	Diaph1	1	1	1	1
DIAPH2	DIAPH2	DIAPH2	Diaph2	1	1	1	1
DIAPH3	DIAPH3	DIAPH3	Diaph3	1	1	1	1
DICER1	DICER1	DICER1	Dicer1	1	1	1	1
DIEXF	DIEXF	DIEXF	Diexf	1	1	1	1
DIMT1	DIMT1	DIMT1	Dimt1	1	1	1	1
DIO1	DIO1	DIO1	Dio1	1	1	1	1
DIO2	ENSMFAG00000032410	ENSCJAG00000017085	Dio2	1	1	1	1
DIP2A	DIP2A	DIP2A	Dip2a	1	1	1	1
DIP2B	DIP2B	DIP2B	Dip2b	1	1	1	1
DIP2C	ENSMFAG00000043149	ENSCJAG00000018449	Dip2c	1	1	1	1
DIRAS1	DIRAS1	DIRAS1	Diras1	1	1	1	1
DIRAS2	DIRAS2	DIRAS2	Diras2	1	1	1	1
DIRC2	ENSMFAG00000030019	DIRC2	Dirc2	1	1	1	1
DIS3	DIS3	DIS3	Dis3	1	1	1	1
DIS3L	DIS3L	DIS3L	Dis3l	1	1	1	1
DIS3L2	DIS3L2	DIS3L2	Dis3l2	1	1	1	1
DISC1	DISC1	DISC1	Disc1	1	1	1	1
DISP1	DISP1	DISP1	Disp1	1	1	1	1
DISP2	DISP2	DISP2	Disp2	1	1	1	1
DISP3	DISP3	ENSCJAG00000002175	Disp3	1	1	1	1
DIXDC1	DIXDC1	DIXDC1	Dixdc1	1	1	1	1
DKC1	DKC1	DKC1	Dkc1	1	1	1	1
DKK1	DKK1	DKK1	Dkk1	1	1	1	1
DKK2	DKK2	DKK2	Dkk2	1	1	1	1
DKK3	DKK3	DKK3	Dkk3	1	1	1	1
DKK4	DKK4	DKK4	Dkk4	1	1	1	1
DKKL1	DKKL1	DKKL1	Dkkl1	1	1	1	1
DLAT	DLAT	DLAT	Dlat	1	1	1	1
DLD	DLD	DLD	Dld	1	1	1	1
DLEC1	DLEC1	DLEC1	Dlec1	1	1	1	1
DLEU7	DLEU7	DLEU7	Dleu7	1	1	1	1
DLG1	DLG1	DLG1	Dlg1	1	1	1	1
DLG2	DLG2	DLG2	Dlg2	1	1	1	1
DLG3	DLG3	DLG3	Dlg3	1	1	1	1
DLG4	DLG4	DLG4	Dlg4	1	1	1	1
DLG5	DLG5	DLG5	Dlg5	1	1	1	1
DLGAP1	DLGAP1	DLGAP1	Dlgap1	1	1	1	1
DLGAP2	DLGAP2	DLGAP2	Dlgap2	1	1	1	1
DLGAP3	DLGAP3	DLGAP3	Dlgap3	1	1	1	1
DLGAP5	DLGAP5	DLGAP5	Dlgap5	1	1	1	1
DLK1	DLK1	DLK1	Dlk1	1	1	1	1
DLK2	DLK2	DLK2	Dlk2	1	1	1	1
DLL1	DLL1	DLL1	Dll1	1	1	1	1
DLL3	ENSMFAG00000046282	DLL3	Dll3	1	1	1	1
DLL4	DLL4	DLL4	Dll4	1	1	1	1
DLX1	DLX1	DLX1	Dlx1	1	1	1	1
DLX2	DLX2	DLX2	Dlx2	1	1	1	1
DLX3	DLX3	DLX3	Dlx3	1	1	1	1
DLX4	DLX4	DLX4	Dlx4	1	1	1	1
DLX5	DLX5	DLX5	Dlx5	1	1	1	1
DLX6	DLX6	DLX6	Dlx6	1	1	1	1
DMAC1	ENSMFAG00000044806	DMAC1	Dmac1	1	1	1	1
DMAC2	DMAC2	DMAC2	Dmac2	1	1	1	1
DMAP1	DMAP1	DMAP1	Dmap1	1	1	1	1
DMBT1	DMBT1	ENSCJAG00000001157	Dmbt1	1	1	1	1
DMBX1	DMBX1	DMBX1	Dmbx1	1	1	1	1
DMC1	DMC1	DMC1	Dmc1	1	1	1	1
DMD	DMD	ENSCJAG00000007775	Dmd	1	1	1	1
DMGDH	DMGDH	DMGDH	Dmgdh	1	1	1	1
DMKN	DMKN	DMKN	Dmkn	1	1	1	1
DMP1	DMP1	DMP1	Dmp1	1	1	1	1
DMPK	DMPK	DMPK	Dmpk	1	1	1	1
DMRT1	DMRT1	DMRT1	Dmrt1	1	1	1	1
DMRT2	DMRT2	DMRT2	Dmrt2	1	1	1	1
DMRT3	DMRT3	DMRT3	Dmrt3	1	1	1	1
DMRTA1	DMRTA1	DMRTA1	Dmrta1	1	1	1	1
DMRTA2	DMRTA2	DMRTA2	Dmrta2	1	1	1	1
DMRTB1	DMRTB1	DMRTB1	Dmrtb1	1	1	1	1
DMTN	DMTN	DMTN	Dmtn	1	1	1	1
DMWD	ENSMFAG00000033696	DMWD	Dmwd	1	1	1	1
DMXL1	DMXL1	DMXL1	Dmxl1	1	1	1	1
DMXL2	DMXL2	DMXL2	Dmxl2	1	1	1	1
DNA2	ENSMFAG00000030634	DNA2	Dna2	1	1	1	1
DNAAF1	DNAAF1	DNAAF1	Dnaaf1	1	1	1	1
DNAAF5	ENSMFAG00000037660	DNAAF5	Dnaaf5	1	1	1	1
DNAH3	DNAH3	ENSCJAG00000009277	Dnah3	1	1	1	1
DNAH9	DNAH9	DNAH9	Dnah9	1	1	1	1
DNAI1	DNAI1	DNAI1	Dnaic1	1	1	1	1
DNAI2	DNAI2	DNAI2	Dnaic2	1	1	1	1
DNAJA2	DNAJA2	DNAJA2	Dnaja2	1	1	1	1
DNAJA3	DNAJA3	DNAJA3	Dnaja3	1	1	1	1
DNAJA4	DNAJA4	DNAJA4	Dnaja4	1	1	1	1
DNAJB11	DNAJB11	DNAJB11	Dnajb11	1	1	1	1
DNAJB12	DNAJB12	DNAJB12	Dnajb12	1	1	1	1
DNAJB13	DNAJB13	DNAJB13	Dnajb13	1	1	1	1
DNAJB14	DNAJB14	DNAJB14	Dnajb14	1	1	1	1
DNAJB2	DNAJB2	DNAJB2	Dnajb2	1	1	1	1
DNAJB4	DNAJB4	DNAJB4	Dnajb4	1	1	1	1
DNAJB5	DNAJB5	DNAJB5	Dnajb5	1	1	1	1
DNAJB8	DNAJB8	DNAJB8	Dnajb8	1	1	1	1
DNAJB9	DNAJB9	DNAJB9	Dnajb9	1	1	1	1
DNAJC1	DNAJC1	DNAJC1	Dnajc1	1	1	1	1
DNAJC10	DNAJC10	DNAJC10	Dnajc10	1	1	1	1
DNAJC11	DNAJC11	DNAJC11	Dnajc11	1	1	1	1
DNAJC12	DNAJC12	DNAJC12	Dnajc12	1	1	1	1
DNAJC13	DNAJC13	DNAJC13	Dnajc13	1	1	1	1
DNAJC15	DNAJC15	DNAJC15	Dnajc15	1	1	1	1
DNAJC16	DNAJC16	DNAJC16	Dnajc16	1	1	1	1
DNAJC18	DNAJC18	DNAJC18	Dnajc18	1	1	1	1
DNAJC2	DNAJC2	DNAJC2	Dnajc2	1	1	1	1
DNAJC21	DNAJC21	DNAJC21	Dnajc21	1	1	1	1
DNAJC22	DNAJC22	DNAJC22	Dnajc22	1	1	1	1
DNAJC24	DNAJC24	DNAJC24	Dnajc24	1	1	1	1
DNAJC25	DNAJC25	GNG10	Dnajc25	1	1	1	1
DNAJC27	DNAJC27	DNAJC27	Dnajc27	1	1	1	1
DNAJC28	DNAJC28	DNAJC28	Dnajc28	1	1	1	1
DNAJC3	DNAJC3	DNAJC3	Dnajc3	1	1	1	1
DNAJC4	DNAJC4	DNAJC4	Dnajc4	1	1	1	1
DNAJC5	DNAJC5	DNAJC5	Dnajc5	1	1	1	1
DNAJC5B	DNAJC5B	DNAJC5B	Dnajc5b	1	1	1	1
DNAJC5G	DNAJC5G	DNAJC5G	Dnajc5g	1	1	1	1
DNAJC6	DNAJC6	DNAJC6	Dnajc6	1	1	1	1
DNAJC7	ENSMFAG00000031092	DNAJC7	Dnajc7	1	1	1	1
DNAJC9	DNAJC9	DNAJC9	Dnajc9	1	1	1	1
DNAL1	DNAL1	DNAL1	Dnal1	1	1	1	1
DNAL4	DNAL4	DNAL4	Dnal4	1	1	1	1
DNALI1	DNALI1	DNALI1	Dnali1	1	1	1	1
DNASE1	DNASE1	DNASE1	Dnase1	1	1	1	1
DNASE1L1	DNASE1L1	DNASE1L1	Dnase1l1	1	1	1	1
DNASE1L2	DNASE1L2	ENSCJAG00000014997	Dnase1l2	1	1	1	1
DNASE1L3	DNASE1L3	DNASE1L3	Dnase1l3	1	1	1	1
DNASE2	DNASE2	DNASE2	Dnase2a	1	1	1	1
DNASE2B	DNASE2B	DNASE2B	Dnase2b	1	1	1	1
DND1	DND1	DND1	Dnd1	1	1	1	1
DNER	DNER	DNER	Dner	1	1	1	1
DNHD1	DNHD1	ENSCJAG00000019742	Dnhd1	1	1	1	1
DNLZ	DNLZ	DNLZ	Dnlz	1	1	1	1
DNM1	DNM1	DNM1	Dnm1	1	1	1	1
DNM1L	DNM1L	DNM1L	Dnm1l	1	1	1	1
DNM2	DNM2	DNM2	Dnm2	1	1	1	1
DNM3	DNM3	DNM3	Dnm3	1	1	1	1
DNMBP	DNMBP	DNMBP	Dnmbp	1	1	1	1
DNMT1	DNMT1	DNMT1	Dnmt1	1	1	1	1
DNMT3A	DNMT3A	DNMT3A	Dnmt3a	1	1	1	1
DNPEP	DNPEP	DNPEP	Dnpep	1	1	1	1
DNPH1	DNPH1	DNPH1	Dnph1	1	1	1	1
DNTT	DNTT	DNTT	Dntt	1	1	1	1
DNTTIP1	DNTTIP1	DNTTIP1	Dnttip1	1	1	1	1
DNTTIP2	ENSMFAG00000025743	DNTTIP2	Dnttip2	1	1	1	1
DOC2A	DOC2A	DOC2A	Doc2a	1	1	1	1
DOCK1	DOCK1	DOCK1	Dock1	1	1	1	1
DOCK10	DOCK10	DOCK10	Dock10	1	1	1	1
DOCK11	DOCK11	DOCK11	Dock11	1	1	1	1
DOCK2	DOCK2	DOCK2	Dock2	1	1	1	1
DOCK3	DOCK3	DOCK3	Dock3	1	1	1	1
DOCK4	DOCK4	DOCK4	Dock4	1	1	1	1
DOCK5	DOCK5	DOCK5	Dock5	1	1	1	1
DOCK6	DOCK6	DOCK6	Dock6	1	1	1	1
DOCK7	DOCK7	DOCK7	Dock7	1	1	1	1
DOCK8	DOCK8	DOCK8	Dock8	1	1	1	1
DOCK9	DOCK9	DOCK9	Dock9	1	1	1	1
DOHH	DOHH	DOHH	Dohh	1	1	1	1
DOK1	DOK1	DOK1	Dok1	1	1	1	1
DOK2	DOK2	DOK2	Dok2	1	1	1	1
DOK3	DOK3	DOK3	Dok3	1	1	1	1
DOK4	DOK4	DOK4	Dok4	1	1	1	1
DOK5	DOK5	DOK5	Dok5	1	1	1	1
DOK6	DOK6	DOK6	Dok6	1	1	1	1
DOK7	DOK7	DOK7	Dok7	1	1	1	1
DOLK	DOLK	DOLK	Dolk	1	1	1	1
DOLPP1	DOLPP1	DOLPP1	Dolpp1	1	1	1	1
DOPEY1	DOPEY1	DOPEY1	Dopey1	1	1	1	1
DOPEY2	DOPEY2	DOPEY2	Dopey2	1	1	1	1
DOT1L	DOT1L	DOT1L	Dot1l	1	1	1	1
DPAGT1	DPAGT1	DPAGT1	Dpagt1	1	1	1	1
DPCD	DPCD	DPCD	Gm17018	1	1	1	1
DPCR1	ENSMFAG00000036057	ENSCJAG00000019818	Dpcr1	1	1	1	1
DPEP1	DPEP1	DPEP1	Dpep1	1	1	1	1
DPEP2	DPEP2	DPEP2	Dpep2	1	1	1	1
DPEP3	DPEP3	DPEP3	Dpep3	1	1	1	1
DPF1	DPF1	DPF1	Dpf1	1	1	1	1
DPF2	DPF2	DPF2	Dpf2	1	1	1	1
DPF3	DPF3	DPF3	Dpf3	1	1	1	1
DPH2	DPH2	DPH2	Dph2	1	1	1	1
DPH3	DPH3	DPH3	Dph3	1	1	1	1
DPH5	DPH5	DPH5	Dph5	1	1	1	1
DPH6	DPH6	DPH6	Dph6	1	1	1	1
DPH7	DPH7	DPH7	Dph7	1	1	1	1
DPM2	DPM2	DPM2	Dpm2	1	1	1	1
DPP10	DPP10	DPP10	Dpp10	1	1	1	1
DPP3	DPP3	DPP3	Dpp3	1	1	1	1
DPP4	DPP4	DPP4	Dpp4	1	1	1	1
DPP6	DPP6	DPP6	Dpp6	1	1	1	1
DPP7	DPP7	DPP7	Dpp7	1	1	1	1
DPP8	DPP8	DPP8	Dpp8	1	1	1	1
DPP9	DPP9	DPP9	Dpp9	1	1	1	1
DPPA3	DPPA3	DPPA3	Dppa3	1	1	1	1
DPT	DPT	DPT	Dpt	1	1	1	1
DPY19L1	DPY19L1	DPY19L1	Dpy19l1	1	1	1	1
DPY19L3	DPY19L3	DPY19L3	Dpy19l3	1	1	1	1
DPY19L4	DPY19L4	DPY19L4	Dpy19l4	1	1	1	1
DPY30	DPY30	DPY30	Dpy30	1	1	1	1
DPYS	DPYS	DPYS	Dpys	1	1	1	1
DPYSL3	DPYSL3	DPYSL3	Dpysl3	1	1	1	1
DPYSL5	DPYSL5	DPYSL5	Dpysl5	1	1	1	1
DQX1	DQX1	DQX1	Dqx1	1	1	1	1
DR1	DR1	DR1	Dr1	1	1	1	1
DRAM1	DRAM1	ENSCJAG00000032946	Dram1	1	1	1	1
DRAM2	DRAM2	DRAM2	Dram2	1	1	1	1
DRAP1	DRAP1	DRAP1	Drap1	1	1	1	1
DRAXIN	DRAXIN	DRAXIN	Draxin	1	1	1	1
DRC1	DRC1	DRC1	Drc1	1	1	1	1
DRC3	DRC3	DRC3	Drc3	1	1	1	1
DRC7	DRC7	DRC7	Drc7	1	1	1	1
DRD1	DRD1	DRD1	Drd1	1	1	1	1
DRD2	DRD2	DRD2	Drd2	1	1	1	1
DRD3	DRD3	DRD3	Drd3	1	1	1	1
DRD4	DRD4	DRD4	Drd4	1	1	1	1
DRD5	ENSMFAG00000011075	DRD5	Drd5	1	1	1	1
DRG1	DRG1	DRG1	Drg1	1	1	1	1
DRG2	DRG2	DRG2	Drg2	1	1	1	1
DRGX	DRGX	DRGX	Prrxl1	1	1	1	1
DROSHA	DROSHA	DROSHA	Drosha	1	1	1	1
DRP2	DRP2	DRP2	Drp2	1	1	1	1
DSC1	DSC1	DSC1	Dsc1	1	1	1	1
DSC2	DSC2	DSC2	Dsc2	1	1	1	1
DSC3	DSC3	DSC3	Dsc3	1	1	1	1
DSCAM	DSCAM	DSCAM	Dscam	1	1	1	1
DSCAML1	DSCAML1	DSCAML1	Dscaml1	1	1	1	1
DSCC1	DSCC1	DSCC1	Dscc1	1	1	1	1
DSCR3	DSCR3	DSCR3	Dscr3	1	1	1	1
DSE	DSE	DSE	Dse	1	1	1	1
DSG2	DSG2	DSG2	Dsg2	1	1	1	1
DSG3	DSG3	DSG3	Dsg3	1	1	1	1
DSG4	DSG4	DSG4	Dsg4	1	1	1	1
DSN1	DSN1	DSN1	Dsn1	1	1	1	1
DSP	DSP	DSP	Dsp	1	1	1	1
DSPP	DSPP	DSPP	Dspp	1	1	1	1
DST	DST	DST	Dst	1	1	1	1
DSTN	DSTN	DSTN	Dstn	1	1	1	1
DSTYK	DSTYK	DSTYK	Dstyk	1	1	1	1
DTD1	DTD1	DTD1	Dtd1	1	1	1	1
DTHD1	DTHD1	DTHD1	Dthd1	1	1	1	1
DTL	DTL	DTL	Dtl	1	1	1	1
DTNA	DTNA	DTNA	Dtna	1	1	1	1
DTNB	DTNB	DTNB	Dtnb	1	1	1	1
DTNBP1	DTNBP1	ENSCJAG00000005751	Dtnbp1	1	1	1	1
DTWD1	DTWD1	DTWD1	Dtwd1	1	1	1	1
DTWD2	DTWD2	DTWD2	Dtwd2	1	1	1	1
DTX1	DTX1	DTX1	Dtx1	1	1	1	1
DTX3	DTX3	DTX3	Dtx3	1	1	1	1
DTX3L	DTX3L	DTX3L	Dtx3l	1	1	1	1
DTX4	DTX4	DTX4	Dtx4	1	1	1	1
DTYMK	DTYMK	DTYMK	Dtymk	1	1	1	1
DUOX1	DUOX1	DUOX1	Duox1	1	1	1	1
DUOX2	DUOX2	DUOX2	Duox2	1	1	1	1
DUOXA1	DUOXA1	DUOXA1	Duoxa1	1	1	1	1
DUOXA2	DUOXA2	DUOXA2	Duoxa2	1	1	1	1
DUPD1	DUPD1	DUPD1	Dupd1	1	1	1	1
DUS2	DUS2	DUS2	Dus2	1	1	1	1
DUS3L	DUS3L	DUS3L	Dus3l	1	1	1	1
DUS4L	DUS4L	DUS4L	Dus4l	1	1	1	1
DUSP1	DUSP1	DUSP1	Dusp1	1	1	1	1
DUSP10	DUSP10	DUSP10	Dusp10	1	1	1	1
DUSP12	DUSP12	DUSP12	Dusp12	1	1	1	1
DUSP13	DUSP13	DUSP13	Dusp13	1	1	1	1
DUSP14	DUSP14	DUSP14	Dusp14	1	1	1	1
DUSP15	DUSP15	DUSP15	Dusp15	1	1	1	1
DUSP16	DUSP16	DUSP16	Dusp16	1	1	1	1
DUSP19	DUSP19	DUSP19	Dusp19	1	1	1	1
DUSP2	DUSP2	DUSP2	Dusp2	1	1	1	1
DUSP22	DUSP22	DUSP22	Dusp22	1	1	1	1
DUSP23	DUSP23	DUSP23	Dusp23	1	1	1	1
DUSP26	DUSP26	DUSP26	Dusp26	1	1	1	1
DUSP27	DUSP27	DUSP27	Dusp27	1	1	1	1
DUSP28	DUSP28	DUSP28	Dusp28	1	1	1	1
DUSP3	DUSP3	DUSP3	Dusp3	1	1	1	1
DUSP4	DUSP4	DUSP4	Dusp4	1	1	1	1
DUSP6	DUSP6	DUSP6	Dusp6	1	1	1	1
DUSP7	DUSP7	DUSP7	Dusp7	1	1	1	1
DUSP8	DUSP8	DUSP8	Dusp8	1	1	1	1
DUSP9	DUSP9	DUSP9	Dusp9	1	1	1	1
DUT	ENSMFAG00000040614	DUT	Dut	1	1	1	1
DVL1	DVL1	ENSCJAG00000005366	Dvl1	1	1	1	1
DVL2	DVL2	DVL2	Dvl2	1	1	1	1
DVL3	DVL3	DVL3	Dvl3	1	1	1	1
DXO	DXO	DXO	Dxo	1	1	1	1
DYDC1	DYDC1	DYDC1	Dydc1	1	1	1	1
DYDC2	DYDC2	DYDC2	Dydc2	1	1	1	1
DYM	DYM	DYM	Dym	1	1	1	1
DYNC1I1	DYNC1I1	DYNC1I1	Dync1i1	1	1	1	1
DYNC1I2	DYNC1I2	DYNC1I2	Dync1i2	1	1	1	1
DYNC1LI1	DYNC1LI1	DYNC1LI1	Dync1li1	1	1	1	1
DYNC1LI2	DYNC1LI2	DYNC1LI2	Dync1li2	1	1	1	1
DYNC2LI1	DYNC2LI1	DYNC2LI1	Dync2li1	1	1	1	1
DYNLL2	ENSMFAG00000042860	ENSCJAG00000001149	Dynll2	1	1	1	1
DYNLRB1	DYNLRB1	DYNLRB1	Dynlrb1	1	1	1	1
DYNLRB2	DYNLRB2	DYNLRB2	Dynlrb2	1	1	1	1
DYRK1A	DYRK1A	DYRK1A	Dyrk1a	1	1	1	1
DYRK1B	DYRK1B	DYRK1B	Dyrk1b	1	1	1	1
DYRK2	DYRK2	DYRK2	Dyrk2	1	1	1	1
DYRK3	DYRK3	DYRK3	Dyrk3	1	1	1	1
DYRK4	DYRK4	ENSCJAG00000007790	Dyrk4	1	1	1	1
DYSF	DYSF	DYSF	Dysf	1	1	1	1
DYTN	DYTN	DYTN	Dytn	1	1	1	1
DZANK1	DZANK1	DZANK1	Dzank1	1	1	1	1
DZIP1L	DZIP1L	DZIP1L	Dzip1l	1	1	1	1
DZIP3	DZIP3	DZIP3	Dzip3	1	1	1	1
E2F1	E2F1	E2F1	E2f1	1	1	1	1
E2F2	E2F2	E2F2	E2f2	1	1	1	1
E2F3	E2F3	E2F3	E2f3	1	1	1	1
E2F4	E2F4	E2F4	E2f4	1	1	1	1
E2F6	E2F6	E2F6	E2f6	1	1	1	1
E2F7	E2F7	E2F7	E2f7	1	1	1	1
E2F8	E2F8	E2F8	E2f8	1	1	1	1
E4F1	E4F1	E4F1	E4f1	1	1	1	1
EAF1	EAF1	EAF1	Eaf1	1	1	1	1
EAF2	EAF2	EAF2	Eaf2	1	1	1	1
EARS2	EARS2	EARS2	Ears2	1	1	1	1
EBAG9	EBAG9	EBAG9	Ebag9	1	1	1	1
EBF1	EBF1	EBF1	Ebf1	1	1	1	1
EBF2	EBF2	EBF2	Ebf2	1	1	1	1
EBF3	EBF3	EBF3	Ebf3	1	1	1	1
EBF4	EBF4	EBF4	Ebf4	1	1	1	1
EBNA1BP2	EBNA1BP2	EBNA1BP2	Ebna1bp2	1	1	1	1
EBP	EBP	EBP	Ebp	1	1	1	1
EBPL	EBPL	EBPL	Ebpl	1	1	1	1
ECD	ECD	ECD	Ecd	1	1	1	1
ECE1	ECE1	ECE1	Ece1	1	1	1	1
ECE2	ECE2	ECE2	Ece2	1	1	1	1
ECEL1	ENSMFAG00000034405	ECEL1	Ecel1	1	1	1	1
ECH1	ECH1	ECH1	Ech1	1	1	1	1
ECHDC1	ECHDC1	ECHDC1	Echdc1	1	1	1	1
ECHDC2	ECHDC2	ECHDC2	Echdc2	1	1	1	1
ECHDC3	ECHDC3	ECHDC3	Echdc3	1	1	1	1
ECHS1	ENSMFAG00000042550	ECHS1	Echs1	1	1	1	1
ECI1	ECI1	ECI1	Eci1	1	1	1	1
ECM1	ECM1	ECM1	Ecm1	1	1	1	1
ECM2	ECM2	ECM2	Ecm2	1	1	1	1
ECSIT	ECSIT	ECSIT	Ecsit	1	1	1	1
ECT2	ECT2	ECT2	Ect2	1	1	1	1
ECT2L	ECT2L	ECT2L	Ect2l	1	1	1	1
EDA	EDA	EDA	Eda	1	1	1	1
EDA2R	EDA2R	EDA2R	Eda2r	1	1	1	1
EDAR	EDAR	EDAR	Edar	1	1	1	1
EDC3	EDC3	EDC3	Edc3	1	1	1	1
EDC4	EDC4	EDC4	Edc4	1	1	1	1
EDEM1	EDEM1	EDEM1	Edem1	1	1	1	1
EDEM2	EDEM2	EDEM2	Edem2	1	1	1	1
EDEM3	EDEM3	EDEM3	Edem3	1	1	1	1
EDIL3	EDIL3	ENSCJAG00000011134	Edil3	1	1	1	1
EDN1	EDN1	EDN1	Edn1	1	1	1	1
EDN2	EDN2	EDN2	Edn2	1	1	1	1
EDN3	EDN3	EDN3	Edn3	1	1	1	1
EDNRA	EDNRA	EDNRA	Ednra	1	1	1	1
EDNRB	EDNRB	EDNRB	Ednrb	1	1	1	1
EDRF1	EDRF1	EDRF1	Edrf1	1	1	1	1
EEA1	EEA1	EEA1	Eea1	1	1	1	1
EED	EED	EED	Eed	1	1	1	1
EEF1A1	EEF1A1	ENSCJAG00000017492	Eef1a1	1	1	1	1
EEF1A2	EEF1A2	EEF1A2	Eef1a2	1	1	1	1
EEF1AKMT1	EEF1AKMT1	EEF1AKMT1	Eef1akmt1	1	1	1	1
EEF1AKMT2	ENSMFAG00000003852	EEF1AKMT2	Eef1akmt2	1	1	1	1
EEF1AKMT3	EEF1AKMT3	EEF1AKMT3	Eef1akmt3	1	1	1	1
EEF2K	EEF2K	EEF2K	Eef2k	1	1	1	1
EEFSEC	EEFSEC	EEFSEC	Eefsec	1	1	1	1
EEPD1	EEPD1	EEPD1	Eepd1	1	1	1	1
EFCAB1	EFCAB1	EFCAB1	Efcab1	1	1	1	1
EFCAB10	EFCAB10	EFCAB10	Efcab10	1	1	1	1
EFCAB11	EFCAB11	ENSCJAG00000017645	Efcab11	1	1	1	1
EFCAB12	EFCAB12	EFCAB12	Efcab12	1	1	1	1
EFCAB2	ENSMFAG00000039610	EFCAB2	Efcab2	1	1	1	1
EFCAB5	EFCAB5	EFCAB5	Efcab5	1	1	1	1
EFCAB6	EFCAB6	EFCAB6	Efcab6	1	1	1	1
EFCAB7	EFCAB7	EFCAB7	Efcab7	1	1	1	1
EFCAB8	EFCAB8	ENSCJAG00000015596	Wdr95	1	1	1	1
EFCAB9	EFCAB9	EFCAB9	Efcab9	1	1	1	1
EFCC1	EFCC1	EFCC1	Efcc1	1	1	1	1
EFEMP1	EFEMP1	EFEMP1	Efemp1	1	1	1	1
EFEMP2	EFEMP2	EFEMP2	Efemp2	1	1	1	1
EFHB	EFHB	EFHB	Efhb	1	1	1	1
EFHC1	EFHC1	EFHC1	Efhc1	1	1	1	1
EFHC2	EFHC2	EFHC2	Efhc2	1	1	1	1
EFHD1	EFHD1	EFHD1	Efhd1	1	1	1	1
EFNA1	EFNA1	EFNA1	Efna1	1	1	1	1
EFNA2	EFNA2	EFNA2	Efna2	1	1	1	1
EFNA3	EFNA3	EFNA3	Efna3	1	1	1	1
EFNA5	EFNA5	EFNA5	Efna5	1	1	1	1
EFNB1	EFNB1	EFNB1	Efnb1	1	1	1	1
EFNB2	EFNB2	EFNB2	Efnb2	1	1	1	1
EFNB3	EFNB3	EFNB3	Efnb3	1	1	1	1
EFR3A	EFR3A	EFR3A	Efr3a	1	1	1	1
EFR3B	EFR3B	EFR3B	Efr3b	1	1	1	1
EFS	EFS	EFS	Efs	1	1	1	1
EFTUD2	EFTUD2	EFTUD2	Eftud2	1	1	1	1
EGF	EGF	EGF	Egf	1	1	1	1
EGFL6	EGFL6	EGFL6	Egfl6	1	1	1	1
EGFL7	EGFL7	EGFL7	Egfl7	1	1	1	1
EGFLAM	EGFLAM	EGFLAM	Egflam	1	1	1	1
EGFR	EGFR	EGFR	Egfr	1	1	1	1
EGLN2	EGLN2	EGLN2	Egln2	1	1	1	1
EGLN3	EGLN3	EGLN3	Egln3	1	1	1	1
EGR1	EGR1	EGR1	Egr1	1	1	1	1
EGR2	EGR2	EGR2	Egr2	1	1	1	1
EGR3	EGR3	EGR3	Egr3	1	1	1	1
EGR4	EGR4	EGR4	Egr4	1	1	1	1
EHBP1	EHBP1	EHBP1	Ehbp1	1	1	1	1
EHBP1L1	EHBP1L1	EHBP1L1	Ehbp1l1	1	1	1	1
EHD1	EHD1	EHD1	Ehd1	1	1	1	1
EHD2	EHD2	EHD2	Ehd2	1	1	1	1
EHD3	EHD3	EHD3	Ehd3	1	1	1	1
EHD4	EHD4	EHD4	Ehd4	1	1	1	1
EHF	EHF	EHF	Ehf	1	1	1	1
EHHADH	EHHADH	EHHADH	Ehhadh	1	1	1	1
EHMT1	EHMT1	EHMT1	Ehmt1	1	1	1	1
EHMT2	EHMT2	EHMT2	Ehmt2	1	1	1	1
EI24	EI24	EI24	Ei24	1	1	1	1
EIF1	EIF1	ENSCJAG00000021842	Eif1	1	1	1	1
EIF1AD	EIF1AD	EIF1AD	Eif1ad	1	1	1	1
EIF1B	EIF1B	EIF1B	Eif1b	1	1	1	1
EIF2A	EIF2A	EIF2A	Eif2a	1	1	1	1
EIF2AK1	EIF2AK1	EIF2AK1	Eif2ak1	1	1	1	1
EIF2AK2	EIF2AK2	EIF2AK2	Eif2ak2	1	1	1	1
EIF2AK3	EIF2AK3	EIF2AK3	Eif2ak3	1	1	1	1
EIF2AK4	EIF2AK4	EIF2AK4	Eif2ak4	1	1	1	1
EIF2B1	EIF2B1	EIF2B1	Eif2b1	1	1	1	1
EIF2B2	EIF2B2	EIF2B2	Eif2b2	1	1	1	1
EIF2B4	EIF2B4	EIF2B4	Eif2b4	1	1	1	1
EIF2B5	EIF2B5	EIF2B5	Eif2b5	1	1	1	1
EIF2D	EIF2D	EIF2D	Eif2d	1	1	1	1
EIF2S1	EIF2S1	EIF2S1	Eif2s1	1	1	1	1
EIF3A	EIF3A	EIF3A	Eif3a	1	1	1	1
EIF3B	EIF3B	EIF3B	Eif3b	1	1	1	1
EIF3D	EIF3D	EIF3D	Eif3d	1	1	1	1
EIF3E	EIF3E	EIF3E	Eif3e	1	1	1	1
EIF3G	EIF3G	EIF3G	Eif3g	1	1	1	1
EIF3I	EIF3I	EIF3I	Eif3i	1	1	1	1
EIF3L	EIF3L	EIF3L	Eif3l	1	1	1	1
EIF3M	EIF3M	EIF3M	Eif3m	1	1	1	1
